filename,pred,confidence,area,perimeter,form_factor,aspect_ratio,extent,solidity,eccentricity,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,hu_7,glcm_contrast,glcm_dissimilarity,glcm_homogeneity,glcm_ASM,glcm_energy,glcm_correlation,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9,h_mean,s_mean,v_mean,h_std,s_std,v_std
2_jpg.rf.ad40268b531174b0f289192089b6b842.jpg,Bg,0.9839829206466675,0.12812232971191406,0.9192487733671442,0.4763307093928213,0.3052884615311229,0.6357226680798312,0.9605473888917919,0.9463644465609442,-2.979331632404809,-6.158475550541435,-10.649667822625405,-11.741344067211465,22.97239788316936,14.840071799097817,23.34735156382016,0.04390202668998616,0.02542575022619098,0.9891041088046384,0.7579289469593903,0.8705879905679454,0.9324168301164261,0.01731996353691887,0.04584350280824536,0.014438203899197224,0.0951568794659923,0.08983444584938395,0.23627488458258594,0.07139706531008322,0.08304172670332578,0.28605875260975683,0.06063457523451054,49.49348663510454,143.48998735554446,79.69815038080395,3.5753437749475565,28.760883373187784,13.78011277284889
2_jpg.rf.e83adefad21ed6f800935a8c90839b19.jpg,Am,0.6503075361251831,0.12809181213378906,0.9176307516172528,0.4778981221531711,3.259842519428359,0.6386416371865345,0.9620795369890087,0.9454125893512066,-2.9795546017845855,-6.159092531072737,-10.651222238903946,-11.742944028811976,22.975619261377318,14.842008797789097,-23.35028022208483,0.04412920749535256,0.02570752770142341,0.9889592951909504,0.7579589285674114,0.8706052244755834,0.9319227457872311,0.017382864201888292,0.04756022235948116,0.014118062295949882,0.09535574575722815,0.0926497838171711,0.23685990764434248,0.06838436424600723,0.08491426218418188,0.2831553869231448,0.05961940057060502,49.52925086031942,143.17750522074178,79.647489632048,3.5139763300998195,28.891258835212295,13.813977351613586
2_jpg.rf.f45969f288ef626ad4e1424f9410a2f9.jpg,Bg,0.9797952175140381,0.12812232971191406,0.9192487733671442,0.4763307093928213,0.3052884615311229,0.6357226680798312,0.9605473888917919,0.9463644465609442,-2.979331632404809,-6.158475550541435,-10.649667822625306,-11.741344067211259,22.972397883169034,14.840071799097622,-23.347351563819636,0.043926310059774216,0.025458987040019043,0.98908659505332,0.7579282216614684,0.8705875741081459,0.9323614959157941,0.017378774958096862,0.04607874849295733,0.01423236392507425,0.09500985091304731,0.09012850295527391,0.23574558179198402,0.07130884817831623,0.08330637809862676,0.2859117240568118,0.06089922662981151,49.484135619137234,143.50924809598024,79.70464904284412,3.5719984394822477,28.84390089834498,13.777563545153916
4_jpg.rf.4bb8f9b99bbf8222bf1c2a655eee5671.jpg,Am,0.5722809433937073,0.12807083129882812,0.9182028094073758,0.47722464848336976,3.259842519428359,0.6385370306971284,0.9612471905284066,0.9445117374255576,-2.9794322940896207,-6.158721546973757,-10.651923393021326,-11.742526952385136,22.979847687288256,14.843846386445698,23.326320221402842,0.043201090286357796,0.025115585942017103,0.9892252132637944,0.7580386233883608,0.8706509760736515,0.933295025130335,0.017914926163440606,0.04706712949344002,0.014120138848032005,0.09310466552921104,0.09213390598340884,0.2283344119550509,0.07127728422662823,0.08639759957639584,0.2908454433135259,0.058804494910866624,49.3972171559687,143.54894981467316,79.63134670824263,3.5202846273883193,28.732055388870215,13.760995846090152
4_jpg.rf.4cb133706c0ae45df8535bdae69a363e.jpg,Bg,0.9892560243606567,0.12807846069335938,0.9186767175560817,0.47676081345368754,0.3060240963781681,0.6370363343135117,0.9612081305465328,0.9469890256037928,-2.9794282075002947,-6.158735226101611,-10.649079196020452,-11.742739817942285,22.965907014497866,14.837028900096499,-23.40276785076478,0.04384805742892193,0.025619373982707718,0.9889846133361115,0.7579861081282472,0.8706208316053887,0.9324367522303602,0.01735549345491984,0.04600676570083836,0.014737461391381086,0.08763053390204442,0.09210177967348139,0.24365347845271362,0.07009854390351522,0.07848212972495955,0.2879835269892631,0.061950286806883366,49.432181203118105,143.79511692896014,79.65403735843506,3.537791657537599,28.720016685540322,13.807420594067036
4_jpg.rf.20cd89820b818ed4727ca3b8d19a1ee6.jpg,Bg,0.9795628786087036,0.12807846069335938,0.9186767175560817,0.47676081345368754,0.3060240963781681,0.6370363343135117,0.9612081305465328,0.9469890256037928,-2.9794282075002947,-6.158735226101611,-10.649079196020418,-11.742739817942256,22.965907014497642,14.8370289000964,23.402767850765937,0.04384805742892193,0.025619373982707718,0.9889846133361115,0.757986108128247,0.8706208316053887,0.9324367522303599,0.01735549345491984,0.04600676570083836,0.014737461391381086,0.08763053390204442,0.09210177967348139,0.24365347845271362,0.07009854390351522,0.07848212972495955,0.2879835269892631,0.061950286806883366,49.432181203118105,143.79511692896014,79.65403735843506,3.537791657537599,28.720016685540322,13.807420594067036
6_jpg.rf.2ab748b774115b949ba7b39a9a088da2.jpg,Am,0.6973989009857178,0.12806129455566406,0.9164866372011602,0.4789779116984278,3.259842519428359,0.6384894822928529,0.9622087190802368,0.945223100950724,-2.979529689580527,-6.158966533215926,-10.653583083428794,-11.744483078721602,22.982131585772485,14.845159638744825,23.33753425714341,0.043120959279628474,0.02526846164271718,0.9891267836346959,0.7580368746189383,0.8706499623923253,0.9336379949891233,0.01838776110620771,0.047072668431891736,0.01423948220064725,0.09352750809061489,0.08764342453662842,0.2333921741688732,0.07066784348337746,0.08564283612827302,0.287408061194469,0.06201824065901736,49.422977346278316,143.57305089732273,79.66860841423949,3.5267224928268606,28.651291460290423,13.734128238424558
6_jpg.rf.ad8e064093a994e42c2fb2464057bcc6.jpg,Bg,0.5830941796302795,0.1280956268310547,0.9176307511515915,0.4779123549035672,3.259842519428359,0.6386606565482448,0.9620530598209484,0.9454302556694921,-2.979502503140426,-6.158920428685689,-10.651476468476028,-11.743250591801882,22.97572543546056,14.841967935042508,23.353586564523688,0.04442714662103905,0.02586858172838419,0.9888910578593421,0.7579445537070045,0.8705969744831298,0.9315140970104298,0.017705882352941175,0.046735294117647055,0.014558823529411765,0.09302941176470589,0.09194117647058823,0.23697058823529413,0.06835294117647059,0.08294117647058824,0.28697058823529414,0.060794117647058825,49.417647058823526,143.4229411764706,79.62326470588235,3.5532562189892056,28.70197887514868,13.832835400742988
6_jpg.rf.b63c603541ae73fcc8622e64e14f4823.jpg,Bg,0.9830112457275391,0.12811660766601562,0.9186767162755132,0.4769028135362996,0.3060240963781681,0.6372260696327413,0.9604770211911344,0.9467371081145665,-2.9794779036120262,-6.15887719589777,-10.650872098852757,-11.744466343211348,22.969653589235683,14.838985617935355,-23.404317412567654,0.04386214196585925,0.025349533972589516,0.9891449029575745,0.7579577591985099,0.8706045406448482,0.9323442211761579,0.01726216732833407,0.04581679164828702,0.013792089398617851,0.09228054697838553,0.09131010145566829,0.2349948536979856,0.07222467284222908,0.08192912806940156,0.28957506249081016,0.06081458609028084,49.40938097338627,143.7017497426849,79.67757682693721,3.5228412472672854,28.815774581849393,13.762750116204261
33_jpg.rf.5bca8f0965bd9fa5a78a0f77c1189f9d.jpg,Bg,0.9838846921920776,0.12935256958007812,0.8998156739398837,0.5019007275972113,3.2142857140306123,0.6644914756024566,0.9715210726868833,0.9466528194580136,-2.9827167513761657,-6.164386358919258,-10.851241889041761,-11.198652599475738,-22.226172465196438,-14.312464609512555,23.188073417750473,0.05855330944744094,0.02349258870389273,0.9915678922361826,0.7612873917774551,0.8725149572681322,0.9484963320967674,0.013869059759331021,0.046618688266658895,0.009877334576498354,0.10468809183881589,0.11453628973514758,0.2476617814166254,0.08076687742198654,0.09326651321348446,0.23469595874246088,0.054019405028991,42.57166166486991,196.57023396754172,104.63640336820023,3.078435226415286,29.77752994000431,12.023092488941156
